job_id,company,title,visa,f1,total_tokens,prompt_tokens,completion_tokens,timestamp,error
314106be-da34-4d2b-8af5-b709c118007b,astranis,Tax Manager,False,False,1383,1028,355,2026-02-10T11:50:17.063316,
2f56ee19-4b0c-4f0b-a630-2a987fea1688,doordashusa,"Senior Associate, Strategic Retail Partnerships",False,False,1461,1032,429,2026-02-10T11:50:26.032818,
2f5e41d5-cb2b-4186-b7a9-454f4111483b,amplitude,"Lead Product Designer, Experiment",False,False,1394,1037,357,2026-02-10T11:50:33.610239,
2f62393a-6205-4f2e-8ba1-08e12665ac44,spacex,"Sr. Launch Engineer, Mechanical Systems (Launch Pads)",False,False,1345,987,358,2026-02-10T11:50:41.074389,
2f62abf7-ccd1-46cf-88fb-510741f592dd,datadog,"Manager I, Engineering - CCM Optimize",False,False,1432,985,447,2026-02-10T11:50:50.332644,
2f6426a4-15da-496f-8041-e6caad7510be,aloyoga,"Sr. Director of Data Analytics, Data Science & AI",False,False,1297,1028,269,2026-02-10T11:50:56.105397,
2f691463-fda2-4fc8-92df-4729fe5854da,scaleai,Senior Revenue Accountant,False,False,1458,996,462,2026-02-10T11:51:05.643423,
773e3ed6-2fbf-4fa5-83cb-8f2722c1ac26,gleanwork,Field GTM Enablement Manager,False,False,1390,1017,373,2026-02-10T11:51:13.542467,
11b04ed2-0939-4f5d-9300-f61e17ca3e84,spacex,"Thin Films Specialist, Silicon Assembly (Starlink)",False,False,1492,1004,488,2026-02-10T11:51:23.584156,
15e01bd2-e9de-4b69-9c8c-016168154d4d,stripe,Crypto Accounting Team Lead,False,False,1212,943,269,2026-02-10T11:51:29.259171,
179469ae-55de-41da-ad63-d9f17848deb5,moloco,"Senior Manager, MCM Revenue Operations",False,False,1386,1019,367,2026-02-10T11:51:37.025999,
26e0a96b-181f-42df-80d3-8db165232776,moloco,Growth Manager,False,False,1362,1017,345,2026-02-10T11:51:43.983870,
397adfe3-08d6-448d-8b2a-2f99cdeebbb7,amplitude,Senior Sales Engineer - Enterprise (Spanish Required),False,False,1395,1023,372,2026-02-10T11:51:51.587266,
9eb91975-d595-4894-b9ba-b950903aa055,aloyoga,Senior Construction Project Manager,False,False,1335,991,344,2026-02-10T11:51:58.765020,
a42c57d2-0b16-485e-813b-161efc1f741a,accuweather,Graphic Design Meteorologist,False,False,1533,1090,443,2026-02-10T11:52:08.067897,
b535f181-8592-49e6-8d3d-641c6b95c442,10xgenomics,Senior Software Engineer,False,False,1668,1000,668,2026-02-10T11:52:21.623267,
c045cc9f-d291-4040-9387-f8a79dc51531,affirm,Marketplace Monetization Manager,False,False,1310,962,348,2026-02-10T11:52:28.981864,
2febaec4-d201-4d80-84f0-7ed0e4356a5c,affirm,Process Excellence Manager,False,False,1378,967,411,2026-02-10T11:52:37.446458,
018da0a9-f3e4-4c46-8106-86e73e36ba82,focusfinancialpartners,Regional Vice President - Business Development,False,False,1358,995,363,2026-02-10T11:52:45.098290,
01dd2b23-e46d-4a24-91af-fa7a9661c391,okta,Site Reliability Engineer Intern (Summer 2026),False,False,1423,1052,371,2026-02-10T11:52:52.803302,
1b4915fa-8675-459e-85b5-674481177010,okta,Talent Management Intern (Summer 2026),False,False,1436,1030,406,2026-02-10T11:53:01.164457,
22a5c56e-4d0a-4005-b60f-a011b59c73c9,sharkninjaoperatingllc,"Director, Canada Strategic Sales & Analytics",False,False,1417,1077,340,2026-02-10T11:53:08.283432,
2c33d20b-3765-40ec-87e7-4c382f1d5ebf,spacex,Silicon Photonics Design Engineer (Silicon Engineering),False,False,1368,1012,356,2026-02-10T11:53:15.790312,
63ea8f95-9565-45fd-98ad-75f767cd669e,spacex,Sr. Hardware / Infrastructure Site Reliability Engineer (Starlink),False,False,1371,987,384,2026-02-10T11:53:23.742664,
97022011-ef36-47ea-8fb8-28f949853327,mthreerecruitingportal,Site Reliability Engineer / Production Support Analyst,False,False,1357,1061,296,2026-02-10T11:53:30.165076,
f153c9c4-68f6-456b-ba0b-a1d15bf45a28,airbnb,"Staff Software Engineer, Technical Lead - KV Stores & Caching",False,False,1412,1034,378,2026-02-10T11:53:38.108756,
3d26e710-2baa-481d-9d21-47e9314bb686,spacex,"Production Coordinator, Starship Components Machining - 2nd Shift",False,False,1417,1010,407,2026-02-10T11:53:46.601685,
07ffdb4a-be88-4b57-87c3-984d45bdc850,doordashusa,"Shift Lead, Dashmart",False,False,1441,1103,338,2026-02-10T11:53:53.908972,
30c17919-0684-4493-96f2-f8ef91a4c7f7,testnisc,Service Billing to Financials Support Specialist,False,False,1254,994,260,2026-02-10T11:53:59.576053,
a6fae6cb-2e3f-4213-87ee-bd7e2289da6f,coinbase,Software Engineer,False,False,1576,1071,505,2026-02-10T11:54:10.082769,
036f5511-b313-45c5-a96a-0078f2b3ff2e,flex,"Senior Director, GTM Strategy & Operations",False,False,1349,1016,333,2026-02-10T11:54:17.214765,
0a93378c-11a7-455b-85ee-98ba0c47e77c,spotify,Customer Success Engineer - Experimentation Platform,False,False,951,643,308,2026-02-10T11:54:23.383379,
ad81c61a-362b-4b34-8d13-a9dc3eabc012,sharkninjaoperatingllc,"Content Creator, FR",False,False,1377,1008,369,2026-02-10T11:54:31.171637,
b47ec7cd-7a36-4a39-93b5-746f4cd7b022,robinhood,"Staff Systems Developer, Compliance & Legal Systems",False,False,1284,974,310,2026-02-10T11:54:37.796477,
640a3cc6-ac2c-4205-91e9-4b30c5731d52,spacex,Build Reliability Engineer (Starship) - Welding,False,False,1329,989,340,2026-02-10T11:54:44.910930,
640c44ab-13a4-491d-94d1-f4f6d99c535a,stripe,"Strategy & Operations Business Partner, Product Sales",False,False,1336,960,376,2026-02-10T11:54:52.628465,
8af844ae-c051-4ae9-be7e-61819b37f268,airbnb,"Senior Specialist, Premium Support (Italian)",False,False,1383,984,399,2026-02-10T11:55:00.864030,
b498b364-8e16-4a5c-84f6-60a36d9001b4,aloyoga,Sales Associate (Part-Time) - Westfield London,False,False,1338,984,354,2026-02-10T11:55:08.238534,
dee2d741-ab22-4069-a87f-a57a6abfcaa7,roblox,"Senior Director of Public Policy, APAC",False,False,1598,993,605,2026-02-10T11:55:20.532563,
bbe87b3c-af15-45d9-a0e4-0f0a158c04f0,spacex,"Software Engineering, Starlink Growth",False,False,1345,1021,324,2026-02-10T11:55:27.439789,
dd5c0183-ec93-4f5d-bae8-cb779a34b884,spacex,Sr. Environmental Health & Safety Engineer (Starship),False,False,1342,990,352,2026-02-10T11:55:34.783504,
ea512949-9e51-45a6-912a-8245786c2d21,accuweather,Forecasting Intern - Wichita - Summer 2026,False,False,1347,1019,328,2026-02-10T11:55:41.810265,
3208c588-854e-433f-81e7-74bac70e9fa7,gitlab,"Commercial Account Executive - Mid Market, DACH",False,False,1377,995,382,2026-02-10T11:55:49.836316,
32096db8-bffa-4cbf-b4ab-e8b16802a6ed,elfbeauty,"Summer Intern, CRM, Naturium",False,False,1234,820,414,2026-02-10T11:55:58.241267,
5f749f89-5a71-43e0-bae4-ecd3444738db,spotify,Fullstack Engineer - Checkout Domain,False,False,1056,596,460,2026-02-10T11:56:07.216810,
000508b8-62a7-49a3-9263-73e9ca9cce8e,sharkninjaoperatingllc,Senior Product Design Engineer – Haircare,False,False,1364,1017,347,2026-02-10T11:56:14.436038,
00e02f00-9a87-48ce-b2db-fd5ccc707c0b,okta,"Business Development Representative, West",False,False,1483,1113,370,2026-02-10T11:56:22.240636,
2f45f4cd-3041-4f62-b7ca-74f92e2360f3,twosixtechnologies,Senior Vulnerability Researcher,False,False,1336,1033,303,2026-02-10T11:56:28.797931,
0137ba0d-7800-4cc6-8222-9286b7304ec5,trmlabs,Senior Growth Marketing Manager,False,False,1410,985,425,2026-02-10T11:56:37.630451,
2f469487-dc78-4be6-bdd2-b02c390dbde3,spotify,"Manager, Partner Product and Delivery",False,False,763,496,267,2026-02-10T11:56:42.889957,
314106be-da34-4d2b-8af5-b709c118007b,astranis,Tax Manager,False,False,1286,1028,258,2026-02-10T11:56:48.524911,
2f56ee19-4b0c-4f0b-a630-2a987fea1688,doordashusa,"Senior Associate, Strategic Retail Partnerships",False,False,1463,1032,431,2026-02-10T11:56:57.518658,
2f5e41d5-cb2b-4186-b7a9-454f4111483b,amplitude,"Lead Product Designer, Experiment",False,False,1401,1037,364,2026-02-10T11:57:04.974546,
2f62393a-6205-4f2e-8ba1-08e12665ac44,spacex,"Sr. Launch Engineer, Mechanical Systems (Launch Pads)",False,False,1364,987,377,2026-02-10T11:57:12.797235,
2f62abf7-ccd1-46cf-88fb-510741f592dd,datadog,"Manager I, Engineering - CCM Optimize",False,False,1311,985,326,2026-02-10T11:57:19.717613,
2f6426a4-15da-496f-8041-e6caad7510be,aloyoga,"Sr. Director of Data Analytics, Data Science & AI",False,False,1294,1028,266,2026-02-10T11:57:25.437052,
2f691463-fda2-4fc8-92df-4729fe5854da,scaleai,Senior Revenue Accountant,False,False,1427,996,431,2026-02-10T11:57:34.385971,
773e3ed6-2fbf-4fa5-83cb-8f2722c1ac26,gleanwork,Field GTM Enablement Manager,False,False,1395,1017,378,2026-02-10T11:57:42.372190,
11b04ed2-0939-4f5d-9300-f61e17ca3e84,spacex,"Thin Films Specialist, Silicon Assembly (Starlink)",False,False,1340,1004,336,2026-02-10T11:57:49.488016,
15e01bd2-e9de-4b69-9c8c-016168154d4d,stripe,Crypto Accounting Team Lead,False,False,1272,943,329,2026-02-10T11:57:56.307085,
179469ae-55de-41da-ad63-d9f17848deb5,moloco,"Senior Manager, MCM Revenue Operations",False,False,1389,1019,370,2026-02-10T11:58:04.136906,
26e0a96b-181f-42df-80d3-8db165232776,moloco,Growth Manager,False,False,1487,1017,470,2026-02-10T11:58:13.481167,
397adfe3-08d6-448d-8b2a-2f99cdeebbb7,amplitude,Senior Sales Engineer - Enterprise (Spanish Required),False,False,1320,1023,297,2026-02-10T11:58:19.657118,
9eb91975-d595-4894-b9ba-b950903aa055,aloyoga,Senior Construction Project Manager,False,False,1332,991,341,2026-02-10T11:58:26.774573,
a42c57d2-0b16-485e-813b-161efc1f741a,accuweather,Graphic Design Meteorologist,False,False,1517,1090,427,2026-02-10T11:58:35.765817,
b535f181-8592-49e6-8d3d-641c6b95c442,10xgenomics,Senior Software Engineer,False,False,1374,1000,374,2026-02-10T11:58:43.663849,
c045cc9f-d291-4040-9387-f8a79dc51531,affirm,Marketplace Monetization Manager,False,False,1359,962,397,2026-02-10T11:58:51.951719,
2febaec4-d201-4d80-84f0-7ed0e4356a5c,affirm,Process Excellence Manager,False,False,1523,967,556,2026-02-10T11:59:03.184763,
018da0a9-f3e4-4c46-8106-86e73e36ba82,focusfinancialpartners,Regional Vice President - Business Development,False,False,1396,995,401,2026-02-10T11:59:11.574305,
01dd2b23-e46d-4a24-91af-fa7a9661c391,okta,Site Reliability Engineer Intern (Summer 2026),False,False,1481,1052,429,2026-02-10T11:59:20.400366,
1b4915fa-8675-459e-85b5-674481177010,okta,Talent Management Intern (Summer 2026),False,False,1523,1030,493,2026-02-10T11:59:30.446391,
22a5c56e-4d0a-4005-b60f-a011b59c73c9,sharkninjaoperatingllc,"Director, Canada Strategic Sales & Analytics",False,False,1378,1077,301,2026-02-10T11:59:36.828629,
2c33d20b-3765-40ec-87e7-4c382f1d5ebf,spacex,Silicon Photonics Design Engineer (Silicon Engineering),False,False,1411,1012,399,2026-02-10T11:59:45.150395,
63ea8f95-9565-45fd-98ad-75f767cd669e,spacex,Sr. Hardware / Infrastructure Site Reliability Engineer (Starlink),False,False,1519,987,532,2026-02-10T11:59:55.934383,
97022011-ef36-47ea-8fb8-28f949853327,mthreerecruitingportal,Site Reliability Engineer / Production Support Analyst,False,False,1476,1061,415,2026-02-10T12:00:04.646225,
f153c9c4-68f6-456b-ba0b-a1d15bf45a28,airbnb,"Staff Software Engineer, Technical Lead - KV Stores & Caching",False,False,1485,1034,451,2026-02-10T12:00:13.987429,
3d26e710-2baa-481d-9d21-47e9314bb686,spacex,"Production Coordinator, Starship Components Machining - 2nd Shift",False,False,1301,1010,291,2026-02-10T12:00:20.252939,
07ffdb4a-be88-4b57-87c3-984d45bdc850,doordashusa,"Shift Lead, Dashmart",False,False,1479,1103,376,2026-02-10T12:00:28.269104,
30c17919-0684-4493-96f2-f8ef91a4c7f7,testnisc,Service Billing to Financials Support Specialist,False,False,1300,994,306,2026-02-10T12:00:34.826286,
a6fae6cb-2e3f-4213-87ee-bd7e2289da6f,coinbase,Software Engineer,False,False,1440,1071,369,2026-02-10T12:00:42.711560,
036f5511-b313-45c5-a96a-0078f2b3ff2e,flex,"Senior Director, GTM Strategy & Operations",False,False,1249,1016,233,2026-02-10T12:00:47.912354,
0a93378c-11a7-455b-85ee-98ba0c47e77c,spotify,Customer Success Engineer - Experimentation Platform,False,False,990,643,347,2026-02-10T12:00:54.817325,
ad81c61a-362b-4b34-8d13-a9dc3eabc012,sharkninjaoperatingllc,"Content Creator, FR",False,False,1301,1008,293,2026-02-10T12:01:01.152661,
b47ec7cd-7a36-4a39-93b5-746f4cd7b022,robinhood,"Staff Systems Developer, Compliance & Legal Systems",False,False,1436,974,462,2026-02-10T12:01:10.678020,
640a3cc6-ac2c-4205-91e9-4b30c5731d52,spacex,Build Reliability Engineer (Starship) - Welding,False,False,1349,989,360,2026-02-10T12:01:18.167016,
640c44ab-13a4-491d-94d1-f4f6d99c535a,stripe,"Strategy & Operations Business Partner, Product Sales",False,False,1275,960,315,2026-02-10T12:01:24.720868,
8af844ae-c051-4ae9-be7e-61819b37f268,airbnb,"Senior Specialist, Premium Support (Italian)",False,False,1307,984,323,2026-02-10T12:01:31.499277,
b498b364-8e16-4a5c-84f6-60a36d9001b4,aloyoga,Sales Associate (Part-Time) - Westfield London,False,False,1370,984,386,2026-02-10T12:01:39.486861,
dee2d741-ab22-4069-a87f-a57a6abfcaa7,roblox,"Senior Director of Public Policy, APAC",False,False,1361,993,368,2026-02-10T12:01:47.238435,
bbe87b3c-af15-45d9-a0e4-0f0a158c04f0,spacex,"Software Engineering, Starlink Growth",False,False,1335,1021,314,2026-02-10T12:01:53.951105,
dd5c0183-ec93-4f5d-bae8-cb779a34b884,spacex,Sr. Environmental Health & Safety Engineer (Starship),False,False,1416,990,426,2026-02-10T12:02:02.706808,
ea512949-9e51-45a6-912a-8245786c2d21,accuweather,Forecasting Intern - Wichita - Summer 2026,False,False,1351,1019,332,2026-02-10T12:02:09.816853,
3208c588-854e-433f-81e7-74bac70e9fa7,gitlab,"Commercial Account Executive - Mid Market, DACH",False,False,1282,995,287,2026-02-10T12:02:16.020295,
32096db8-bffa-4cbf-b4ab-e8b16802a6ed,elfbeauty,"Summer Intern, CRM, Naturium",False,False,1161,820,341,2026-02-10T12:02:23.034085,
5f749f89-5a71-43e0-bae4-ecd3444738db,spotify,Fullstack Engineer - Checkout Domain,False,False,893,596,297,2026-02-10T12:02:28.929382,
000508b8-62a7-49a3-9263-73e9ca9cce8e,sharkninjaoperatingllc,Senior Product Design Engineer – Haircare,False,False,1471,1017,454,2026-02-10T12:02:38.371930,
00e02f00-9a87-48ce-b2db-fd5ccc707c0b,okta,"Business Development Representative, West",False,False,1517,1113,404,2026-02-10T12:02:46.831944,
2f45f4cd-3041-4f62-b7ca-74f92e2360f3,twosixtechnologies,Senior Vulnerability Researcher,False,False,1370,1033,337,2026-02-10T12:02:54.028889,
0137ba0d-7800-4cc6-8222-9286b7304ec5,trmlabs,Senior Growth Marketing Manager,False,False,1413,985,428,2026-02-10T12:03:02.915483,
2f469487-dc78-4be6-bdd2-b02c390dbde3,spotify,"Manager, Partner Product and Delivery",False,False,818,496,322,2026-02-10T12:03:09.208111,
314106be-da34-4d2b-8af5-b709c118007b,astranis,Tax Manager,False,False,1447,1028,419,2026-02-10T12:03:17.933356,
2f56ee19-4b0c-4f0b-a630-2a987fea1688,doordashusa,"Senior Associate, Strategic Retail Partnerships",False,False,1358,1032,326,2026-02-10T12:03:24.934190,
2f5e41d5-cb2b-4186-b7a9-454f4111483b,amplitude,"Lead Product Designer, Experiment",False,False,1520,1037,483,2026-02-10T12:03:34.940029,
2f62393a-6205-4f2e-8ba1-08e12665ac44,spacex,"Sr. Launch Engineer, Mechanical Systems (Launch Pads)",False,False,1233,987,246,2026-02-10T12:03:40.257361,
2f62abf7-ccd1-46cf-88fb-510741f592dd,datadog,"Manager I, Engineering - CCM Optimize",False,False,1406,985,421,2026-02-10T12:03:49.004519,
2f6426a4-15da-496f-8041-e6caad7510be,aloyoga,"Sr. Director of Data Analytics, Data Science & AI",False,False,1432,1028,404,2026-02-10T12:03:57.358353,
2f691463-fda2-4fc8-92df-4729fe5854da,scaleai,Senior Revenue Accountant,False,False,1329,996,333,2026-02-10T12:04:04.423543,
773e3ed6-2fbf-4fa5-83cb-8f2722c1ac26,gleanwork,Field GTM Enablement Manager,False,False,1399,1017,382,2026-02-10T12:04:12.500644,
11b04ed2-0939-4f5d-9300-f61e17ca3e84,spacex,"Thin Films Specialist, Silicon Assembly (Starlink)",False,False,1317,1004,313,2026-02-10T12:04:19.184635,
15e01bd2-e9de-4b69-9c8c-016168154d4d,stripe,Crypto Accounting Team Lead,False,False,1326,943,383,2026-02-10T12:04:27.038926,
179469ae-55de-41da-ad63-d9f17848deb5,moloco,"Senior Manager, MCM Revenue Operations",False,False,1403,1019,384,2026-02-10T12:04:35.146051,
26e0a96b-181f-42df-80d3-8db165232776,moloco,Growth Manager,False,False,1430,1017,413,2026-02-10T12:04:43.408198,
397adfe3-08d6-448d-8b2a-2f99cdeebbb7,amplitude,Senior Sales Engineer - Enterprise (Spanish Required),False,False,1387,1023,364,2026-02-10T12:04:50.859398,
9eb91975-d595-4894-b9ba-b950903aa055,aloyoga,Senior Construction Project Manager,False,False,1482,991,491,2026-02-10T12:05:00.871378,
a42c57d2-0b16-485e-813b-161efc1f741a,accuweather,Graphic Design Meteorologist,False,False,1437,1090,347,2026-02-10T12:05:08.334888,
b535f181-8592-49e6-8d3d-641c6b95c442,10xgenomics,Senior Software Engineer,False,False,1314,1000,314,2026-02-10T12:05:15.080868,
c045cc9f-d291-4040-9387-f8a79dc51531,affirm,Marketplace Monetization Manager,False,False,1344,962,382,2026-02-10T12:05:23.070589,
2febaec4-d201-4d80-84f0-7ed0e4356a5c,affirm,Process Excellence Manager,False,False,1334,967,367,2026-02-10T12:05:30.679082,
018da0a9-f3e4-4c46-8106-86e73e36ba82,focusfinancialpartners,Regional Vice President - Business Development,False,False,1320,995,325,2026-02-10T12:05:37.605503,
01dd2b23-e46d-4a24-91af-fa7a9661c391,okta,Site Reliability Engineer Intern (Summer 2026),False,False,1650,1052,598,2026-02-10T12:05:49.678072,
1b4915fa-8675-459e-85b5-674481177010,okta,Talent Management Intern (Summer 2026),False,False,1320,1030,290,2026-02-10T12:05:55.835884,
22a5c56e-4d0a-4005-b60f-a011b59c73c9,sharkninjaoperatingllc,"Director, Canada Strategic Sales & Analytics",False,False,1464,1077,387,2026-02-10T12:06:03.860857,
2c33d20b-3765-40ec-87e7-4c382f1d5ebf,spacex,Silicon Photonics Design Engineer (Silicon Engineering),False,False,1360,1012,348,2026-02-10T12:06:11.216536,
63ea8f95-9565-45fd-98ad-75f767cd669e,spacex,Sr. Hardware / Infrastructure Site Reliability Engineer (Starlink),False,False,1403,987,416,2026-02-10T12:06:19.789475,
97022011-ef36-47ea-8fb8-28f949853327,mthreerecruitingportal,Site Reliability Engineer / Production Support Analyst,False,False,1437,1061,376,2026-02-10T12:06:27.731044,
f153c9c4-68f6-456b-ba0b-a1d15bf45a28,airbnb,"Staff Software Engineer, Technical Lead - KV Stores & Caching",False,False,1321,1034,287,2026-02-10T12:06:33.977193,
3d26e710-2baa-481d-9d21-47e9314bb686,spacex,"Production Coordinator, Starship Components Machining - 2nd Shift",False,False,1583,1010,573,2026-02-10T12:06:45.648488,
07ffdb4a-be88-4b57-87c3-984d45bdc850,doordashusa,"Shift Lead, Dashmart",False,False,1519,1103,416,2026-02-10T12:06:54.453241,
30c17919-0684-4493-96f2-f8ef91a4c7f7,testnisc,Service Billing to Financials Support Specialist,False,False,1296,994,302,2026-02-10T12:07:00.932727,
a6fae6cb-2e3f-4213-87ee-bd7e2289da6f,coinbase,Software Engineer,False,False,1420,1071,349,2026-02-10T12:07:08.424212,
036f5511-b313-45c5-a96a-0078f2b3ff2e,flex,"Senior Director, GTM Strategy & Operations",False,False,1320,1016,304,2026-02-10T12:07:14.987717,
0a93378c-11a7-455b-85ee-98ba0c47e77c,spotify,Customer Success Engineer - Experimentation Platform,False,False,1044,643,401,2026-02-10T12:07:22.913946,
ad81c61a-362b-4b34-8d13-a9dc3eabc012,sharkninjaoperatingllc,"Content Creator, FR",False,False,1411,1008,403,2026-02-10T12:07:31.347207,
b47ec7cd-7a36-4a39-93b5-746f4cd7b022,robinhood,"Staff Systems Developer, Compliance & Legal Systems",False,False,1355,974,381,2026-02-10T12:07:39.346858,
640a3cc6-ac2c-4205-91e9-4b30c5731d52,spacex,Build Reliability Engineer (Starship) - Welding,False,False,1375,989,386,2026-02-10T12:07:47.336634,
640c44ab-13a4-491d-94d1-f4f6d99c535a,stripe,"Strategy & Operations Business Partner, Product Sales",False,False,1395,960,435,2026-02-10T12:07:56.195635,
8af844ae-c051-4ae9-be7e-61819b37f268,airbnb,"Senior Specialist, Premium Support (Italian)",False,False,1318,984,334,2026-02-10T12:08:03.189828,
b498b364-8e16-4a5c-84f6-60a36d9001b4,aloyoga,Sales Associate (Part-Time) - Westfield London,False,False,1293,984,309,2026-02-10T12:08:09.696787,
dee2d741-ab22-4069-a87f-a57a6abfcaa7,roblox,"Senior Director of Public Policy, APAC",False,False,1287,993,294,2026-02-10T12:08:16.026205,
bbe87b3c-af15-45d9-a0e4-0f0a158c04f0,spacex,"Software Engineering, Starlink Growth",False,False,1480,1021,459,2026-02-10T12:08:25.501868,
dd5c0183-ec93-4f5d-bae8-cb779a34b884,spacex,Sr. Environmental Health & Safety Engineer (Starship),False,False,1370,990,380,2026-02-10T12:08:33.390787,
ea512949-9e51-45a6-912a-8245786c2d21,accuweather,Forecasting Intern - Wichita - Summer 2026,False,False,1393,1019,374,2026-02-10T12:08:41.282822,
3208c588-854e-433f-81e7-74bac70e9fa7,gitlab,"Commercial Account Executive - Mid Market, DACH",False,False,1370,995,375,2026-02-10T12:08:49.175053,
32096db8-bffa-4cbf-b4ab-e8b16802a6ed,elfbeauty,"Summer Intern, CRM, Naturium",False,False,1157,820,337,2026-02-10T12:08:56.117449,
5f749f89-5a71-43e0-bae4-ecd3444738db,spotify,Fullstack Engineer - Checkout Domain,False,False,1125,596,529,2026-02-10T12:09:06.411807,
000508b8-62a7-49a3-9263-73e9ca9cce8e,sharkninjaoperatingllc,Senior Product Design Engineer – Haircare,False,False,1326,1017,309,2026-02-10T12:09:12.903134,
00e02f00-9a87-48ce-b2db-fd5ccc707c0b,okta,"Business Development Representative, West",False,False,1532,1113,419,2026-02-10T12:09:21.656816,
2f45f4cd-3041-4f62-b7ca-74f92e2360f3,twosixtechnologies,Senior Vulnerability Researcher,False,False,1387,1033,354,2026-02-10T12:09:29.173463,
0137ba0d-7800-4cc6-8222-9286b7304ec5,trmlabs,Senior Growth Marketing Manager,False,False,1287,985,302,2026-02-10T12:09:35.654034,
2f469487-dc78-4be6-bdd2-b02c390dbde3,spotify,"Manager, Partner Product and Delivery",False,False,880,496,384,2026-02-10T12:09:43.117687,
314106be-da34-4d2b-8af5-b709c118007b,astranis,Tax Manager,False,False,1522,1028,494,2026-02-10T12:09:53.312258,
2f56ee19-4b0c-4f0b-a630-2a987fea1688,doordashusa,"Senior Associate, Strategic Retail Partnerships",False,False,1432,1032,400,2026-02-10T12:10:01.730320,
2f5e41d5-cb2b-4186-b7a9-454f4111483b,amplitude,"Lead Product Designer, Experiment",False,False,1353,1037,316,2026-02-10T12:10:08.260244,
2f62393a-6205-4f2e-8ba1-08e12665ac44,spacex,"Sr. Launch Engineer, Mechanical Systems (Launch Pads)",False,False,1339,987,352,2026-02-10T12:10:15.609104,
2f62abf7-ccd1-46cf-88fb-510741f592dd,datadog,"Manager I, Engineering - CCM Optimize",False,False,1355,985,370,2026-02-10T12:10:23.374866,
2f6426a4-15da-496f-8041-e6caad7510be,aloyoga,"Sr. Director of Data Analytics, Data Science & AI",False,False,1439,1028,411,2026-02-10T12:10:31.850797,
2f691463-fda2-4fc8-92df-4729fe5854da,scaleai,Senior Revenue Accountant,False,False,1420,996,424,2026-02-10T12:10:40.674358,
773e3ed6-2fbf-4fa5-83cb-8f2722c1ac26,gleanwork,Field GTM Enablement Manager,False,False,1340,1017,323,2026-02-10T12:10:47.609039,
11b04ed2-0939-4f5d-9300-f61e17ca3e84,spacex,"Thin Films Specialist, Silicon Assembly (Starlink)",False,False,1418,1004,414,2026-02-10T12:10:56.235800,
15e01bd2-e9de-4b69-9c8c-016168154d4d,stripe,Crypto Accounting Team Lead,False,False,1307,943,364,2026-02-10T12:11:03.725740,
179469ae-55de-41da-ad63-d9f17848deb5,moloco,"Senior Manager, MCM Revenue Operations",False,False,1425,1019,406,2026-02-10T12:11:12.247601,
26e0a96b-181f-42df-80d3-8db165232776,moloco,Growth Manager,False,False,1412,1017,395,2026-02-10T12:11:20.208777,
397adfe3-08d6-448d-8b2a-2f99cdeebbb7,amplitude,Senior Sales Engineer - Enterprise (Spanish Required),False,False,1379,1023,356,2026-02-10T12:11:27.507333,
9eb91975-d595-4894-b9ba-b950903aa055,aloyoga,Senior Construction Project Manager,False,False,1351,991,360,2026-02-10T12:11:34.986021,
a42c57d2-0b16-485e-813b-161efc1f741a,accuweather,Graphic Design Meteorologist,False,False,1461,1090,371,2026-02-10T12:11:42.912824,
b535f181-8592-49e6-8d3d-641c6b95c442,10xgenomics,Senior Software Engineer,False,False,1493,1000,493,2026-02-10T12:11:53.104463,
c045cc9f-d291-4040-9387-f8a79dc51531,affirm,Marketplace Monetization Manager,False,False,1218,962,256,2026-02-10T12:11:58.694433,
2febaec4-d201-4d80-84f0-7ed0e4356a5c,affirm,Process Excellence Manager,False,False,1348,967,381,2026-02-10T12:12:06.575890,
018da0a9-f3e4-4c46-8106-86e73e36ba82,focusfinancialpartners,Regional Vice President - Business Development,False,False,1293,995,298,2026-02-10T12:12:12.982993,
01dd2b23-e46d-4a24-91af-fa7a9661c391,okta,Site Reliability Engineer Intern (Summer 2026),False,False,1329,1052,277,2026-02-10T12:12:18.903908,
1b4915fa-8675-459e-85b5-674481177010,okta,Talent Management Intern (Summer 2026),False,False,1612,1030,582,2026-02-10T12:12:30.652094,
22a5c56e-4d0a-4005-b60f-a011b59c73c9,sharkninjaoperatingllc,"Director, Canada Strategic Sales & Analytics",False,False,1499,1077,422,2026-02-10T12:12:39.373778,
2c33d20b-3765-40ec-87e7-4c382f1d5ebf,spacex,Silicon Photonics Design Engineer (Silicon Engineering),False,False,1382,1012,370,2026-02-10T12:12:47.151183,
63ea8f95-9565-45fd-98ad-75f767cd669e,spacex,Sr. Hardware / Infrastructure Site Reliability Engineer (Starlink),False,False,1348,987,361,2026-02-10T12:12:54.671195,
97022011-ef36-47ea-8fb8-28f949853327,mthreerecruitingportal,Site Reliability Engineer / Production Support Analyst,False,False,1400,1061,339,2026-02-10T12:13:01.906449,
f153c9c4-68f6-456b-ba0b-a1d15bf45a28,airbnb,"Staff Software Engineer, Technical Lead - KV Stores & Caching",False,False,1382,1034,348,2026-02-10T12:13:09.320640,
3d26e710-2baa-481d-9d21-47e9314bb686,spacex,"Production Coordinator, Starship Components Machining - 2nd Shift",False,False,1386,1010,376,2026-02-10T12:13:17.217559,
07ffdb4a-be88-4b57-87c3-984d45bdc850,doordashusa,"Shift Lead, Dashmart",False,False,1503,1103,400,2026-02-10T12:13:25.710175,
